"PostID","AuthorId","Author","Avatar","Content","Comments","Url","Posted At","Comment Count","Reaction Count","Shared Count"
"667226082681887","100081835038911","Pastoral de Proteção aos Animais São Francisco de Assis Presidente Prudente","https://scontent.faqa2-1.fna.fbcdn.net/v/t39.30808-1/280177724_2071645932992668_2023313073798124695_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeEYQLSQSl-I8mfE1EUQg5spK1Kh-DYvii4rUqH4Ni-KLjIdSPUJd7gEb_1XIvzKC2u-aHpjkXIKKDcypLa6Cgqn&_nc_ohc=j2JQcrVBhbcQ7kNvwEQZZaG&_nc_oc=AdnzDbPdPK_eFXN6kaIEDMHOtZ3xqsXhLMsmb4VQddSrFRPq0KcpoGUh_vF-Zm_IdAK4E1HOM53FGc2KqVb2DZE_&_nc_zt=24&_nc_ht=scontent.faqa2-1.fna&_nc_gid=dWvDtklW2PJyvIV0uFnwEg&oh=00_AfEjpPl9zS1NcCOURy39oa3NfXoz-aiLt7VX1Z19kxhYXg&oe=680E105D","Adoção responsável:
 
Mãezinha e cinco filhotes machos para adoção responsável!

Contato:  18 99809-7519 Débora
with 7 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid0xPRFPhfp3tqGvbpJcizM3AduF8MQaXANVR2zgh5RMeErSad3o331vY2q9c85BKe8l","","https://www.facebook.com/pastoraldosanimais/posts/pfbid0xPRFPhfp3tqGvbpJcizM3AduF8MQaXANVR2zgh5RMeErSad3o331vY2q9c85BKe8l","2025-04-21 21:15:53","10","27","14"
"667137686024060","100081835038911","Pastoral de Proteção aos Animais São Francisco de Assis Presidente Prudente","https://scontent.faqa2-1.fna.fbcdn.net/v/t39.30808-1/280177724_2071645932992668_2023313073798124695_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeEYQLSQSl-I8mfE1EUQg5spK1Kh-DYvii4rUqH4Ni-KLjIdSPUJd7gEb_1XIvzKC2u-aHpjkXIKKDcypLa6Cgqn&_nc_ohc=j2JQcrVBhbcQ7kNvwEQZZaG&_nc_oc=AdnzDbPdPK_eFXN6kaIEDMHOtZ3xqsXhLMsmb4VQddSrFRPq0KcpoGUh_vF-Zm_IdAK4E1HOM53FGc2KqVb2DZE_&_nc_zt=24&_nc_ht=scontent.faqa2-1.fna&_nc_gid=dWvDtklW2PJyvIV0uFnwEg&oh=00_AfEjpPl9zS1NcCOURy39oa3NfXoz-aiLt7VX1Z19kxhYXg&oe=680E105D","Postado a pedido de ajuda! 🆘
with a Photo: https://www.facebook.com/photo/?fbid=667137676024061&set=a.140997258638108","","https://www.facebook.com/pastoraldosanimais/posts/pfbid02w1Ub9MwitXKwJ2BBWTH5HKdbuNw17n6X9rLUp1c1WVqNE534zcBT4tSQNuFt2z17l","2025-04-21 18:02:41","0","3","4"
"667135466024282","100081835038911","Pastoral de Proteção aos Animais São Francisco de Assis Presidente Prudente","https://scontent.faqa2-1.fna.fbcdn.net/v/t39.30808-1/280177724_2071645932992668_2023313073798124695_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeEYQLSQSl-I8mfE1EUQg5spK1Kh-DYvii4rUqH4Ni-KLjIdSPUJd7gEb_1XIvzKC2u-aHpjkXIKKDcypLa6Cgqn&_nc_ohc=j2JQcrVBhbcQ7kNvwEQZZaG&_nc_oc=AdnzDbPdPK_eFXN6kaIEDMHOtZ3xqsXhLMsmb4VQddSrFRPq0KcpoGUh_vF-Zm_IdAK4E1HOM53FGc2KqVb2DZE_&_nc_zt=24&_nc_ht=scontent.faqa2-1.fna&_nc_gid=dWvDtklW2PJyvIV0uFnwEg&oh=00_AfEjpPl9zS1NcCOURy39oa3NfXoz-aiLt7VX1Z19kxhYXg&oe=680E105D","Adoção responsável: 

Dois filhotes machos , nascidos dia 21 de fevereiro.

Contato: 18 99618-7959 Cláudia
with 2 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02UyKTisUBPrAzm84zXTRDCpA5AkMLefWDHRpHp1DmTc7ngfnVgHFNddh9TcW4WDuBl","","https://www.facebook.com/pastoraldosanimais/posts/pfbid02UyKTisUBPrAzm84zXTRDCpA5AkMLefWDHRpHp1DmTc7ngfnVgHFNddh9TcW4WDuBl","2025-04-21 17:57:56","3","4","3"
"666201249451037","100081835038911","Pastoral de Proteção aos Animais São Francisco de Assis Presidente Prudente","https://scontent.faqa2-1.fna.fbcdn.net/v/t39.30808-1/280177724_2071645932992668_2023313073798124695_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeEYQLSQSl-I8mfE1EUQg5spK1Kh-DYvii4rUqH4Ni-KLjIdSPUJd7gEb_1XIvzKC2u-aHpjkXIKKDcypLa6Cgqn&_nc_ohc=j2JQcrVBhbcQ7kNvwEQZZaG&_nc_oc=AdnzDbPdPK_eFXN6kaIEDMHOtZ3xqsXhLMsmb4VQddSrFRPq0KcpoGUh_vF-Zm_IdAK4E1HOM53FGc2KqVb2DZE_&_nc_zt=24&_nc_ht=scontent.faqa2-1.fna&_nc_gid=GUTpxr0cop-USqSnuntyPw&oh=00_AfHzg66r0snbUNdn-Vv3zFCB5ETWq23JREspWC6_-6uMvQ&oe=680E105D","A Páscoa é tempo de renovação, amor e esperança.
É quando celebramos a vida e a ressurreição, lembrando-nos do verdadeiro sentido deste tempo tão especial.

Mas também é tempo de cuidado com quem não pode falar: os nossos animais.
O chocolate, tão presente nas celebrações humanas, pode ser extremamente tóxico para eles.

Nesta Páscoa, espalhe carinho, mas com responsabilidade.
Proteja, ame e respeite todas as formas de vida.

Com carinho,
Pastoral dos Animais
🐰🙏🏻🐰🙏🏻🩷
with a Photo: https://www.facebook.com/photo/?fbid=666201229451039&set=a.140997258638108","","https://www.facebook.com/pastoraldosanimais/posts/pfbid02p4Gmq7ToMJxnmN36rWgPMqmyzA7G4sDtddrPNCfMtcUoCRM4qr9SY47GouR5RtzLl","2025-04-20 12:43:23","0","1","0"
"663458886391940","100081835038911","Pastoral de Proteção aos Animais São Francisco de Assis Presidente Prudente","https://scontent.faqa2-1.fna.fbcdn.net/v/t39.30808-1/280177724_2071645932992668_2023313073798124695_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeEYQLSQSl-I8mfE1EUQg5spK1Kh-DYvii4rUqH4Ni-KLjIdSPUJd7gEb_1XIvzKC2u-aHpjkXIKKDcypLa6Cgqn&_nc_ohc=j2JQcrVBhbcQ7kNvwEQZZaG&_nc_oc=AdnzDbPdPK_eFXN6kaIEDMHOtZ3xqsXhLMsmb4VQddSrFRPq0KcpoGUh_vF-Zm_IdAK4E1HOM53FGc2KqVb2DZE_&_nc_zt=24&_nc_ht=scontent.faqa2-1.fna&_nc_gid=GUTpxr0cop-USqSnuntyPw&oh=00_AfHzg66r0snbUNdn-Vv3zFCB5ETWq23JREspWC6_-6uMvQ&oe=680E105D","Adoção responsável:

""Mais um caso de cortar o coração !!!
Esse gatinho ficava na praça da coronel Albino sendo cuidado pelos moradores , eu fiz uma postagem e uma senhor veio e adotou ele , e agora ele apareceu aqui depois de um mês 10 vezes mais debilitado e magro !!!
O MESMO QUE ADOTOU DISSE QUE TROUXE DE VOLTA PRA PRAÇA PQ ELE TAVA MELHOR AQUI ! Eu desisto do ser humano😔
Olha a situação, ele mal anda !! 
O QUE HOUVE ? Ele tinha sido adotado e do nada está aqui nessa situação!! E o que eu faço? Ele novamente veio morar nas ruas."" 

Contato: 18 988202635

Adote com responsabilidade!
with 4 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid0UDrWqRz3LY4YXkLNLeX8B8qD6WGo2WTMLQimE7uenRdK6TeDcQhbc9TwnUiCLEfgl","","https://www.facebook.com/pastoraldosanimais/posts/pfbid0UDrWqRz3LY4YXkLNLeX8B8qD6WGo2WTMLQimE7uenRdK6TeDcQhbc9TwnUiCLEfgl","2025-04-16 23:42:15","0","14","12"
"663452573059238","100081835038911","Pastoral de Proteção aos Animais São Francisco de Assis Presidente Prudente","https://scontent.faqa2-1.fna.fbcdn.net/v/t39.30808-1/280177724_2071645932992668_2023313073798124695_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeEYQLSQSl-I8mfE1EUQg5spK1Kh-DYvii4rUqH4Ni-KLjIdSPUJd7gEb_1XIvzKC2u-aHpjkXIKKDcypLa6Cgqn&_nc_ohc=j2JQcrVBhbcQ7kNvwEQZZaG&_nc_oc=AdnzDbPdPK_eFXN6kaIEDMHOtZ3xqsXhLMsmb4VQddSrFRPq0KcpoGUh_vF-Zm_IdAK4E1HOM53FGc2KqVb2DZE_&_nc_zt=24&_nc_ht=scontent.faqa2-1.fna&_nc_gid=GUTpxr0cop-USqSnuntyPw&oh=00_AfHzg66r0snbUNdn-Vv3zFCB5ETWq23JREspWC6_-6uMvQ&oe=680E105D","Procura -se animal desaparecido.

Informações e contato na foto da postagem.
with a Photo: https://www.facebook.com/photo/?fbid=663452559725906&set=a.140997258638108","","https://www.facebook.com/pastoraldosanimais/posts/pfbid05FpSmVUv1hhNDLzTy5JzN7cNHY4LX8CXy1o3JNUk1PskGUhoQNWNsfR7kFaSZ4Wgl","2025-04-16 23:29:51","0","98","91"
"663450803059415","100081835038911","Pastoral de Proteção aos Animais São Francisco de Assis Presidente Prudente","https://scontent.faqa2-1.fna.fbcdn.net/v/t39.30808-1/280177724_2071645932992668_2023313073798124695_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeEYQLSQSl-I8mfE1EUQg5spK1Kh-DYvii4rUqH4Ni-KLjIdSPUJd7gEb_1XIvzKC2u-aHpjkXIKKDcypLa6Cgqn&_nc_ohc=j2JQcrVBhbcQ7kNvwEQZZaG&_nc_oc=AdnzDbPdPK_eFXN6kaIEDMHOtZ3xqsXhLMsmb4VQddSrFRPq0KcpoGUh_vF-Zm_IdAK4E1HOM53FGc2KqVb2DZE_&_nc_zt=24&_nc_ht=scontent.faqa2-1.fna&_nc_gid=TRv-ucKdhXPOEQouY4QF9w&oh=00_AfH1GlUfZVaAa0vf4HYsVFKIFAFzm9y8KjyE995VWCq5YQ&oe=680E105D","Adoção responsável:

Contato: 18 98800 7088
with a Photo: https://www.facebook.com/photo/?fbid=663450783059417&set=a.140997258638108","","https://www.facebook.com/pastoraldosanimais/posts/pfbid02qX8QqMFarRqVAbNuZhEhyBzV2m1TDCuGq8Rmz8ZJNMqKZKbpVjwv871mSXzKTBhbl","2025-04-16 23:26:20","0","11","13"
"663215153082980","100081835038911","Pastoral de Proteção aos Animais São Francisco de Assis Presidente Prudente","https://scontent.faqa2-1.fna.fbcdn.net/v/t39.30808-1/280177724_2071645932992668_2023313073798124695_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeEYQLSQSl-I8mfE1EUQg5spK1Kh-DYvii4rUqH4Ni-KLjIdSPUJd7gEb_1XIvzKC2u-aHpjkXIKKDcypLa6Cgqn&_nc_ohc=j2JQcrVBhbcQ7kNvwEQZZaG&_nc_oc=AdnzDbPdPK_eFXN6kaIEDMHOtZ3xqsXhLMsmb4VQddSrFRPq0KcpoGUh_vF-Zm_IdAK4E1HOM53FGc2KqVb2DZE_&_nc_zt=24&_nc_ht=scontent.faqa2-1.fna&_nc_gid=TRv-ucKdhXPOEQouY4QF9w&oh=00_AfH1GlUfZVaAa0vf4HYsVFKIFAFzm9y8KjyE995VWCq5YQ&oe=680E105D","Oiê, humano! 🧡
Meu nome é Tina e tô prontinha pra fazer parte da sua vida!
Tenho mais ou menos 6 meses, já sou castrada, tenho chip e meu coração é só amor!
Adoro um carinho, correr por aí e me jogar no seu colo como se já fosse minha tutora de nascença! 🐾💕

Tô na Petz Presidente Prudente-SP, esperando por você com o rabinho abanando!
Me dá uma chance de te fazer feliz? 🥰
with a Photo: https://www.facebook.com/photo/?fbid=663215139749648&set=a.140997258638108","","https://www.facebook.com/pastoraldosanimais/posts/pfbid02gZHi7tMTeytTwDXuBZyHYDq2F4t1FGSELGbapba93jWVzpwWhP1fQvMNvJtNSSHrl","2025-04-16 14:56:26","0","127","47"
"663214766416352","100081835038911","Pastoral de Proteção aos Animais São Francisco de Assis Presidente Prudente","https://scontent.faqa2-1.fna.fbcdn.net/v/t39.30808-1/280177724_2071645932992668_2023313073798124695_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeEYQLSQSl-I8mfE1EUQg5spK1Kh-DYvii4rUqH4Ni-KLjIdSPUJd7gEb_1XIvzKC2u-aHpjkXIKKDcypLa6Cgqn&_nc_ohc=j2JQcrVBhbcQ7kNvwEQZZaG&_nc_oc=AdnzDbPdPK_eFXN6kaIEDMHOtZ3xqsXhLMsmb4VQddSrFRPq0KcpoGUh_vF-Zm_IdAK4E1HOM53FGc2KqVb2DZE_&_nc_zt=24&_nc_ht=scontent.faqa2-1.fna&_nc_gid=TRv-ucKdhXPOEQouY4QF9w&oh=00_AfH1GlUfZVaAa0vf4HYsVFKIFAFzm9y8KjyE995VWCq5YQ&oe=680E105D","Oi, humano! 💜
Eu sou a Duda e tô aqui pra te contar um segredinho:
eu sonho todos os dias com uma família pra chamar de minha! 🥹✨
Tenho uns 6 mesinhos, sou castradinha, chipada e muito alegre!
Amo um colinho, correr, brincar… e dou cada lambida cheia de amor! 🐶💕

Tô te esperando aqui na Petz Presidente Prudente-SP.
Vem me conhecer? Eu prometo ser a sua melhor companhia! 💌🐾
with a Photo: https://www.facebook.com/photo/?fbid=663214759749686&set=a.140997258638108","","https://www.facebook.com/pastoraldosanimais/posts/pfbid02XiYhrMsaxeTfSA4fy7HT2LRBLGbcwRRPoX6EvjmyKyJnckTKQUowfYyHukRQNZuNl","2025-04-16 14:55:50","0","18","21"
"662972969773865","100081835038911","Pastoral de Proteção aos Animais São Francisco de Assis Presidente Prudente","https://scontent.faqa2-1.fna.fbcdn.net/v/t39.30808-1/280177724_2071645932992668_2023313073798124695_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeEYQLSQSl-I8mfE1EUQg5spK1Kh-DYvii4rUqH4Ni-KLjIdSPUJd7gEb_1XIvzKC2u-aHpjkXIKKDcypLa6Cgqn&_nc_ohc=j2JQcrVBhbcQ7kNvwEQZZaG&_nc_oc=AdnzDbPdPK_eFXN6kaIEDMHOtZ3xqsXhLMsmb4VQddSrFRPq0KcpoGUh_vF-Zm_IdAK4E1HOM53FGc2KqVb2DZE_&_nc_zt=24&_nc_ht=scontent.faqa2-1.fna&_nc_gid=-VBuYCwClR8zEttfFBXjnA&oh=00_AfGlP64Dvm22OBAF6si07Dzr_jTd43wx1RY84Zp9drKuaQ&oe=680E105D","🈷️❌ATENÇÃO ️❌️
ESSE MENININHO, FOI DEIXADO PARA TRÁS. 

COMPARTILHEM PARA AJUDAR O PITOKO.

VAMOS CHAMA LO DE PITOKO.

PITOKO É DOCIL, MACHO, PORTE PEQUENO.

ESTA SENDO CUIDADO POR VIZINHOS, MAS PRECISA DE UM LAR.
JA TOMOU NEXGARD, VERMIFUGO .
CASTRAÇÃO GARANTIDA 

CONTATO  18 99656-6776
with 2 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02eujJAYxfLAd3bAzDQBFcrAWXiUadHs3Nrof1FQ5oMDAw1Z2tMXfrKD5HLwYzPvLcl","","https://www.facebook.com/pastoraldosanimais/posts/pfbid02eujJAYxfLAd3bAzDQBFcrAWXiUadHs3Nrof1FQ5oMDAw1Z2tMXfrKD5HLwYzPvLcl","2025-04-16 08:24:33","1","0","9"
